vac_uid,vac_id,vac_file_id,vac_vdab_id,vac_creation_date,vac_website
71_leg-emp_exp2,71,leg-emp_exp2,66311788,2023-03-06,https://www.vdab.be/vindeenjob/vacatures/66311788/notarieel-medewerker-via-outsourcing-regio-aarschot
72_leg-emp_exp2,72,leg-emp_exp2,65859282,2022-12-12,https://www.vdab.be/vindeenjob/vacatures/65859282/notarieel-medewerker-met-33-dagen-vakantie-m-v
73_leg-emp_exp2,73,leg-emp_exp2,66115761,2023-02-01,https://www.vdab.be/vindeenjob/vacatures/66115761/notarieel-medewerker-met-33-dagen-vakantie-m-v
75_leg-emp_exp2,75,leg-emp_exp2,65859582,2022-12-12,https://www.vdab.be/vindeenjob/vacatures/65859582/notarieel-medewerker-met-33-dagen-vakantie-m-v
79_leg-emp_exp2,79,leg-emp_exp2,66311595,2023-03-06,https://www.vdab.be/vindeenjob/vacatures/66311595/notarieel-medewerker-via-outsourcing-regio-lier
88_leg-emp_exp2,88,leg-emp_exp2,66116656,2023-02-01,https://www.vdab.be/vindeenjob/vacatures/66116656/notarieel-medewerker-met-33-dagen-vakantie-m-v
90_leg-emp_exp2,90,leg-emp_exp2,66311441,2023-03-06,https://www.vdab.be/vindeenjob/vacatures/66311441/notarieel-medewerker-via-outsourcing-regio-aartselaar
93_leg-emp_exp2,93,leg-emp_exp2,65859504,2022-12-12,https://www.vdab.be/vindeenjob/vacatures/65859504/notarieel-medewerker-met-33-dagen-vakantie-m-v
96_leg-emp_exp2,96,leg-emp_exp2,66311658,2023-03-06,https://www.vdab.be/vindeenjob/vacatures/66311658/notarieel-medewerker-via-outsourcing-regio-ranst
99_leg-emp_exp2,99,leg-emp_exp2,65859634,2022-12-12,https://www.vdab.be/vindeenjob/vacatures/65859634/notarieel-medewerker-met-33-dagen-vakantie-m-v
8_log-mgr_exp0,8,log-mgr_exp0,66431080,2023-03-25,https://www.vdab.be/vindeenjob/vacatures/66431080/planner
9_log-mgr_exp0,9,log-mgr_exp0,66439810,2023-03-27,https://www.vdab.be/vindeenjob/vacatures/66439810/logistiek-coordinator
10_log-mgr_exp0,10,log-mgr_exp0,66455396,2023-03-30,https://www.vdab.be/vindeenjob/vacatures/66455396/planner
18_log-mgr_exp0,18,log-mgr_exp0,66355876,2023-03-13,https://www.vdab.be/vindeenjob/vacatures/66355876/transportplanner-m-v-x
19_log-mgr_exp0,19,log-mgr_exp0,66300791,2023-03-03,https://www.vdab.be/vindeenjob/vacatures/66300791/project-manager
24_log-mgr_exp0,24,log-mgr_exp0,66276715,2023-02-28,https://www.vdab.be/vindeenjob/vacatures/66276715/supply-chain-medewerker
25_log-mgr_exp0,25,log-mgr_exp0,63435406,2021-11-17,https://www.vdab.be/vindeenjob/vacatures/63435406/logistiek-medewerker
26_log-mgr_exp0,26,log-mgr_exp0,66454822,2023-03-30,https://www.vdab.be/vindeenjob/vacatures/66454822/business-logistic-traineeship
27_log-mgr_exp0,27,log-mgr_exp0,66309443,2023-03-06,https://www.vdab.be/vindeenjob/vacatures/66309443/logistiek-manager-ambitieuze-klasse-7
29_log-mgr_exp0,29,log-mgr_exp0,66352627,2023-03-13,https://www.vdab.be/vindeenjob/vacatures/66352627/teamleader-logistiek-2-ploegen
30_log-mgr_exp0,30,log-mgr_exp0,66090758,2023-01-26,https://www.vdab.be/vindeenjob/vacatures/66090758/dc-replenisher-cosmetica-industrie
32_log-mgr_exp0,32,log-mgr_exp0,66275088,2023-02-28,https://www.vdab.be/vindeenjob/vacatures/66275088/supply-chain-trainee-regio-gent
34_log-mgr_exp0,34,log-mgr_exp0,66440199,2023-03-28,https://www.vdab.be/vindeenjob/vacatures/66440199/service-coordinator-planner
35_log-mgr_exp0,35,log-mgr_exp0,66200117,2023-02-14,https://www.vdab.be/vindeenjob/vacatures/66200117/verantwoordelijke-depot
36_log-mgr_exp0,36,log-mgr_exp0,66174253,2023-02-09,https://www.vdab.be/vindeenjob/vacatures/66174253/teamleader-supply-chain
49_log-mgr_exp0,49,log-mgr_exp0,66040550,2023-01-17,https://www.vdab.be/vindeenjob/vacatures/66040550/logistiek-bediende-trainee
54_log-mgr_exp0,54,log-mgr_exp0,66071018,2023-01-23,https://www.vdab.be/vindeenjob/vacatures/66071018/gemotiveerde-bachelor-master-met-passie-voor-logistiek
56_log-mgr_exp0,56,log-mgr_exp0,66410736,2023-03-22,https://www.vdab.be/vindeenjob/vacatures/66410736/transportcoordinator
70_log-mgr_exp0,70,log-mgr_exp0,66247933,2023-02-22,https://www.vdab.be/vindeenjob/vacatures/66247933/manager-customs
71_log-mgr_exp0,71,log-mgr_exp0,66088737,2023-01-26,https://www.vdab.be/vindeenjob/vacatures/66088737/supply-chain-engineer
73_log-mgr_exp0,73,log-mgr_exp0,66438691,2023-03-27,https://www.vdab.be/vindeenjob/vacatures/66438691/teamcoach
74_log-mgr_exp0,74,log-mgr_exp0,66098786,2023-01-27,https://www.vdab.be/vindeenjob/vacatures/66098786/transportplanner-m-v
75_log-mgr_exp0,75,log-mgr_exp0,66461817,2023-03-31,https://www.vdab.be/vindeenjob/vacatures/66461817/dispatcher-planner-in-ploegen
76_log-mgr_exp0,76,log-mgr_exp0,66183077,2023-02-10,https://www.vdab.be/vindeenjob/vacatures/66183077/administration-officer
82_log-mgr_exp0,82,log-mgr_exp0,66449700,2023-03-29,https://www.vdab.be/vindeenjob/vacatures/66449700/logistiek-administatief-medewerker
83_log-mgr_exp0,83,log-mgr_exp0,66241010,2023-02-21,https://www.vdab.be/vindeenjob/vacatures/66241010/kan-jij-alles-in-goede-banen-leiden-als-teamleader
86_log-mgr_exp0,86,log-mgr_exp0,66402502,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66402502/planning-assistant
87_log-mgr_exp0,87,log-mgr_exp0,65619776,2022-10-27,https://www.vdab.be/vindeenjob/vacatures/65619776/administratief-logistiek-bediende
89_log-mgr_exp0,89,log-mgr_exp0,66163668,2023-02-08,https://www.vdab.be/vindeenjob/vacatures/66163668/logistiek-medewerker-m-v-x
96_log-mgr_exp0,96,log-mgr_exp0,66231381,2023-02-20,https://www.vdab.be/vindeenjob/vacatures/66231381/administratief-bediende-transport
3_log-mgr_exp2,3,log-mgr_exp2,66411284,2023-03-22,https://www.vdab.be/vindeenjob/vacatures/66411284/beheren-logistieke-flow-aalst
5_log-mgr_exp2,5,log-mgr_exp2,66405815,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66405815/vacature-teamleader
8_log-mgr_exp2,8,log-mgr_exp2,66148607,2023-02-06,https://www.vdab.be/vindeenjob/vacatures/66148607/logistiek-manager
14_log-mgr_exp2,14,log-mgr_exp2,66339558,2023-03-09,https://www.vdab.be/vindeenjob/vacatures/66339558/verantwoordelijke-retours-en-nazorg-leveringen
15_log-mgr_exp2,15,log-mgr_exp2,66212476,2023-02-16,https://www.vdab.be/vindeenjob/vacatures/66212476/logistiek-manager
17_log-mgr_exp2,17,log-mgr_exp2,66259467,2023-02-24,https://www.vdab.be/vindeenjob/vacatures/66259467/control-tower-officer
19_log-mgr_exp2,19,log-mgr_exp2,66421767,2023-03-23,https://www.vdab.be/vindeenjob/vacatures/66421767/teamleader
23_log-mgr_exp2,23,log-mgr_exp2,65876982,2022-12-14,https://www.vdab.be/vindeenjob/vacatures/65876982/teamleader-magazijn-nacht
24_log-mgr_exp2,24,log-mgr_exp2,66462328,2023-03-31,https://www.vdab.be/vindeenjob/vacatures/66462328/kwaliteitsmanager
26_log-mgr_exp2,26,log-mgr_exp2,66093063,2023-01-26,https://www.vdab.be/vindeenjob/vacatures/66093063/team-coordinator-logistiek-mechanisatie-nacht
27_log-mgr_exp2,27,log-mgr_exp2,66204264,2023-02-15,https://www.vdab.be/vindeenjob/vacatures/66204264/zoneverantwoordelijke-ontvangst
39_log-mgr_exp2,39,log-mgr_exp2,66384238,2023-03-17,https://www.vdab.be/vindeenjob/vacatures/66384238/warehouse-supervisor-lokeren
41_log-mgr_exp2,41,log-mgr_exp2,66379292,2023-03-16,https://www.vdab.be/vindeenjob/vacatures/66379292/logistiek-bediende-mchq-s-8-groeps-en-hospverz-6-adv
45_log-mgr_exp2,45,log-mgr_exp2,66343063,2023-03-10,https://www.vdab.be/vindeenjob/vacatures/66343063/verantwoordelijke-logistiek
49_log-mgr_exp2,49,log-mgr_exp2,66319730,2023-03-07,https://www.vdab.be/vindeenjob/vacatures/66319730/transportplanner
50_log-mgr_exp2,50,log-mgr_exp2,66370983,2023-03-15,https://www.vdab.be/vindeenjob/vacatures/66370983/logistiek-manager
52_log-mgr_exp2,52,log-mgr_exp2,66286396,2023-03-01,https://www.vdab.be/vindeenjob/vacatures/66286396/supply-chain-support
55_log-mgr_exp2,55,log-mgr_exp2,65412538,2022-09-23,https://www.vdab.be/vindeenjob/vacatures/65412538/logistiek-coordinator
57_log-mgr_exp2,57,log-mgr_exp2,66430460,2023-03-24,https://www.vdab.be/vindeenjob/vacatures/66430460/supply-planning-coordinator-logistiek-manager
62_log-mgr_exp2,62,log-mgr_exp2,66361939,2023-03-14,https://www.vdab.be/vindeenjob/vacatures/66361939/manager
64_log-mgr_exp2,64,log-mgr_exp2,66354001,2023-03-13,https://www.vdab.be/vindeenjob/vacatures/66354001/logistiek-manager-bedrijfswagen
66_log-mgr_exp2,66,log-mgr_exp2,66434948,2023-03-27,https://www.vdab.be/vindeenjob/vacatures/66434948/warehouse-supervisor-daguren
67_log-mgr_exp2,67,log-mgr_exp2,66247742,2023-02-22,https://www.vdab.be/vindeenjob/vacatures/66247742/transportplanner
68_log-mgr_exp2,68,log-mgr_exp2,66166670,2023-02-08,https://www.vdab.be/vindeenjob/vacatures/66166670/logistics-coordinator
69_log-mgr_exp2,69,log-mgr_exp2,66457916,2023-03-30,https://www.vdab.be/vindeenjob/vacatures/66457916/logistics-officer
78_log-mgr_exp2,78,log-mgr_exp2,66331691,2023-03-08,https://www.vdab.be/vindeenjob/vacatures/66331691/logistiek-verantwoordelijke-supply-chain-roeselare
88_log-mgr_exp2,88,log-mgr_exp2,66093207,2023-01-26,https://www.vdab.be/vindeenjob/vacatures/66093207/logistiek-manager
91_log-mgr_exp2,91,log-mgr_exp2,66464446,2023-03-31,https://www.vdab.be/vindeenjob/vacatures/66464446/transportplanner
92_log-mgr_exp2,92,log-mgr_exp2,66309702,2023-03-06,https://www.vdab.be/vindeenjob/vacatures/66309702/transportplanner
100_log-mgr_exp2,100,log-mgr_exp2,66239732,2023-02-21,https://www.vdab.be/vindeenjob/vacatures/66239732/planner-materieeldienst
5_log-mgr_exp5,5,log-mgr_exp5,66255703,2023-02-23,https://www.vdab.be/vindeenjob/vacatures/66255703/teamleader-assembly-verrebroek
6_log-mgr_exp5,6,log-mgr_exp5,66050088,2023-01-19,https://www.vdab.be/vindeenjob/vacatures/66050088/people-minded-warehouse-manager
16_log-mgr_exp5,16,log-mgr_exp5,66175254,2023-02-09,https://www.vdab.be/vindeenjob/vacatures/66175254/teamleader-logistiek
17_log-mgr_exp5,17,log-mgr_exp5,66151402,2023-02-06,https://www.vdab.be/vindeenjob/vacatures/66151402/logistiek-verantwoordelijke-verhuurdepot-boortmeerbeek
22_log-mgr_exp5,22,log-mgr_exp5,66174534,2023-02-09,https://www.vdab.be/vindeenjob/vacatures/66174534/assistant-manager-operations
23_log-mgr_exp5,23,log-mgr_exp5,66403011,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66403011/verantwoordelijke-logistiek
29_log-mgr_exp5,29,log-mgr_exp5,66127846,2023-02-02,https://www.vdab.be/vindeenjob/vacatures/66127846/teamleader-product-safety
31_log-mgr_exp5,31,log-mgr_exp5,66206968,2023-02-15,https://www.vdab.be/vindeenjob/vacatures/66206968/project-consultant-logistieke-supervisor
34_log-mgr_exp5,34,log-mgr_exp5,66107481,2023-01-30,https://www.vdab.be/vindeenjob/vacatures/66107481/logistiek-coordinator
36_log-mgr_exp5,36,log-mgr_exp5,66355269,2023-03-13,https://www.vdab.be/vindeenjob/vacatures/66355269/operations-manager
41_log-mgr_exp5,41,log-mgr_exp5,66133695,2023-02-03,https://www.vdab.be/vindeenjob/vacatures/66133695/logistiek-manager
42_log-mgr_exp5,42,log-mgr_exp5,66447607,2023-03-29,https://www.vdab.be/vindeenjob/vacatures/66447607/manager-warehouse-food-industry
43_log-mgr_exp5,43,log-mgr_exp5,66071728,2023-01-23,https://www.vdab.be/vindeenjob/vacatures/66071728/adjunct-magazijnverantwoordelijke-uitgaande-goederen
45_log-mgr_exp5,45,log-mgr_exp5,66356060,2023-03-13,https://www.vdab.be/vindeenjob/vacatures/66356060/junior-logistiek-bediende
47_log-mgr_exp5,47,log-mgr_exp5,65900059,2022-12-19,https://www.vdab.be/vindeenjob/vacatures/65900059/warehouse-supervisor
51_log-mgr_exp5,51,log-mgr_exp5,66402747,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66402747/logistiek-teamleader
52_log-mgr_exp5,52,log-mgr_exp5,66304802,2023-03-03,https://www.vdab.be/vindeenjob/vacatures/66304802/supervisor
54_log-mgr_exp5,54,log-mgr_exp5,66377880,2023-03-16,https://www.vdab.be/vindeenjob/vacatures/66377880/shiftleader-spuitgietafdeling-te-sint-niklaas
60_log-mgr_exp5,60,log-mgr_exp5,66389222,2023-03-18,https://www.vdab.be/vindeenjob/vacatures/66389222/teamleader-logistieke-regio-gent
65_log-mgr_exp5,65,log-mgr_exp5,66259911,2023-02-24,https://www.vdab.be/vindeenjob/vacatures/66259911/projectleider
67_log-mgr_exp5,67,log-mgr_exp5,66466233,2023-03-31,https://www.vdab.be/vindeenjob/vacatures/66466233/manager-operations-regio-gentbrugge
70_log-mgr_exp5,70,log-mgr_exp5,65953438,2023-01-02,https://www.vdab.be/vindeenjob/vacatures/65953438/proces-coordinator-supply-chain
72_log-mgr_exp5,72,log-mgr_exp5,66213438,2023-02-16,https://www.vdab.be/vindeenjob/vacatures/66213438/supply-chain-manager
76_log-mgr_exp5,76,log-mgr_exp5,66285791,2023-03-01,https://www.vdab.be/vindeenjob/vacatures/66285791/logistiek-analist
78_log-mgr_exp5,78,log-mgr_exp5,66156165,2023-02-07,https://www.vdab.be/vindeenjob/vacatures/66156165/medewerker-supply-chain
83_log-mgr_exp5,83,log-mgr_exp5,66453772,2023-03-30,https://www.vdab.be/vindeenjob/vacatures/66453772/warehouse-manager
86_log-mgr_exp5,86,log-mgr_exp5,66335159,2023-03-09,https://www.vdab.be/vindeenjob/vacatures/66335159/logistiek-manager
88_log-mgr_exp5,88,log-mgr_exp5,66271311,2023-02-27,https://www.vdab.be/vindeenjob/vacatures/66271311/productiecoordinator
89_log-mgr_exp5,89,log-mgr_exp5,66174042,2023-02-09,https://www.vdab.be/vindeenjob/vacatures/66174042/supply-chain-officer
96_log-mgr_exp5,96,log-mgr_exp5,66441766,2023-03-28,https://www.vdab.be/vindeenjob/vacatures/66441766/logistiek-coordinator
8_log-pln_exp0,8,log-pln_exp0,66162095,2023-02-08,https://www.vdab.be/vindeenjob/vacatures/66162095/transportplanner
16_log-pln_exp0,16,log-pln_exp0,66076513,2023-01-24,https://www.vdab.be/vindeenjob/vacatures/66076513/werkplaatsplanner-high-potential
17_log-pln_exp0,17,log-pln_exp0,66393323,2023-03-20,https://www.vdab.be/vindeenjob/vacatures/66393323/planner
19_log-pln_exp0,19,log-pln_exp0,66363557,2023-03-14,https://www.vdab.be/vindeenjob/vacatures/66363557/planner-export
23_log-pln_exp0,23,log-pln_exp0,66183139,2023-02-10,https://www.vdab.be/vindeenjob/vacatures/66183139/junior-transportplanner-schoolverlaters-welkom
29_log-pln_exp0,29,log-pln_exp0,66348585,2023-03-10,https://www.vdab.be/vindeenjob/vacatures/66348585/junior-transportplanner
34_log-pln_exp0,34,log-pln_exp0,66215974,2023-02-16,https://www.vdab.be/vindeenjob/vacatures/66215974/planner
35_log-pln_exp0,35,log-pln_exp0,66418491,2023-03-23,https://www.vdab.be/vindeenjob/vacatures/66418491/supply-en-inventory-planner
36_log-pln_exp0,36,log-pln_exp0,66320211,2023-03-07,https://www.vdab.be/vindeenjob/vacatures/66320211/planner
37_log-pln_exp0,37,log-pln_exp0,65134411,2022-08-10,https://www.vdab.be/vindeenjob/vacatures/65134411/technische-dispatcher-planner
42_log-pln_exp0,42,log-pln_exp0,66086681,2023-01-25,https://www.vdab.be/vindeenjob/vacatures/66086681/support-planning-pulle
43_log-pln_exp0,43,log-pln_exp0,66428859,2023-03-24,https://www.vdab.be/vindeenjob/vacatures/66428859/logistiek-coordinator
47_log-pln_exp0,47,log-pln_exp0,66352639,2023-03-13,https://www.vdab.be/vindeenjob/vacatures/66352639/logistiek-bediende-in-beringen
48_log-pln_exp0,48,log-pln_exp0,66330865,2023-03-08,https://www.vdab.be/vindeenjob/vacatures/66330865/logistiek-administratief-bediende
55_log-pln_exp0,55,log-pln_exp0,66455121,2023-03-30,https://www.vdab.be/vindeenjob/vacatures/66455121/program-planner-launch-excellence
57_log-pln_exp0,57,log-pln_exp0,66159662,2023-02-07,https://www.vdab.be/vindeenjob/vacatures/66159662/planner-replenisher
66_log-pln_exp0,66,log-pln_exp0,66413897,2023-03-22,https://www.vdab.be/vindeenjob/vacatures/66413897/weegbrug-bediende
68_log-pln_exp0,68,log-pln_exp0,66256251,2023-02-23,https://www.vdab.be/vindeenjob/vacatures/66256251/polyvalent-werkvoorbereider
69_log-pln_exp0,69,log-pln_exp0,66362608,2023-03-14,https://www.vdab.be/vindeenjob/vacatures/66362608/lijnverantwoordelijke-mowi-brugge-mooie-verloning
71_log-pln_exp0,71,log-pln_exp0,66450064,2023-03-29,https://www.vdab.be/vindeenjob/vacatures/66450064/teamleader-daguren-oostende
73_log-pln_exp0,73,log-pln_exp0,65934911,2022-12-27,https://www.vdab.be/vindeenjob/vacatures/65934911/support-medewerker-m-v-x
77_log-pln_exp0,77,log-pln_exp0,66406733,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66406733/assistent-ploegchef-voedingsbedrijf-oostende-dagwerk
78_log-pln_exp0,78,log-pln_exp0,66382853,2023-03-17,https://www.vdab.be/vindeenjob/vacatures/66382853/lijnverantwoordelijke-productie-2-ploegen-oostende
84_log-pln_exp0,84,log-pln_exp0,66305481,2023-03-03,https://www.vdab.be/vindeenjob/vacatures/66305481/lijnverantwoordelijke-voor-set-up-machine-dagwerk-ronse-mooi-loon
85_log-pln_exp0,85,log-pln_exp0,66275094,2023-02-28,https://www.vdab.be/vindeenjob/vacatures/66275094/office-supply-controller
87_log-pln_exp0,87,log-pln_exp0,66421116,2023-03-23,https://www.vdab.be/vindeenjob/vacatures/66421116/maintenance-engineer-voltijds-vast-lendelede
92_log-pln_exp0,92,log-pln_exp0,66226251,2023-02-19,https://www.vdab.be/vindeenjob/vacatures/66226251/employee-general-ledger-lommel
93_log-pln_exp0,93,log-pln_exp0,66172110,2023-02-09,https://www.vdab.be/vindeenjob/vacatures/66172110/planning-coordinator
94_log-pln_exp0,94,log-pln_exp0,66293118,2023-03-02,https://www.vdab.be/vindeenjob/vacatures/66293118/assistent-productiemanager-poperinge-voedingsbedrijf
100_log-pln_exp0,100,log-pln_exp0,66404980,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66404980/junior-vessel-operations-coordinator
8_log-pln_exp2,8,log-pln_exp2,66237168,2023-02-21,https://www.vdab.be/vindeenjob/vacatures/66237168/supply-chain-planner
9_log-pln_exp2,9,log-pln_exp2,66444612,2023-03-28,https://www.vdab.be/vindeenjob/vacatures/66444612/transportplanner
12_log-pln_exp2,12,log-pln_exp2,66457444,2023-03-30,https://www.vdab.be/vindeenjob/vacatures/66457444/service-planner
13_log-pln_exp2,13,log-pln_exp2,66271310,2023-02-27,https://www.vdab.be/vindeenjob/vacatures/66271310/transport-planner
18_log-pln_exp2,18,log-pln_exp2,66402015,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66402015/transport-planner
19_log-pln_exp2,19,log-pln_exp2,66148424,2023-02-06,https://www.vdab.be/vindeenjob/vacatures/66148424/logistiek-verantwoordelijke
24_log-pln_exp2,24,log-pln_exp2,66298840,2023-03-03,https://www.vdab.be/vindeenjob/vacatures/66298840/transportplanner-met-bedrijfswagen-en-tankkaart
26_log-pln_exp2,26,log-pln_exp2,66350746,2023-03-12,https://www.vdab.be/vindeenjob/vacatures/66350746/site-planner
33_log-pln_exp2,33,log-pln_exp2,65843859,2022-12-09,https://www.vdab.be/vindeenjob/vacatures/65843859/planner-techniekers
34_log-pln_exp2,34,log-pln_exp2,66258058,2023-02-27,https://www.vdab.be/vindeenjob/vacatures/66258058/planner-plaatsers-monteurs
35_log-pln_exp2,35,log-pln_exp2,66347062,2023-03-10,https://www.vdab.be/vindeenjob/vacatures/66347062/transportplanner
43_log-pln_exp2,43,log-pln_exp2,66293697,2023-03-02,https://www.vdab.be/vindeenjob/vacatures/66293697/planner
45_log-pln_exp2,45,log-pln_exp2,66446874,2023-03-28,https://www.vdab.be/vindeenjob/vacatures/66446874/planner-plaatsers
48_log-pln_exp2,48,log-pln_exp2,66410019,2023-03-22,https://www.vdab.be/vindeenjob/vacatures/66410019/planner
54_log-pln_exp2,54,log-pln_exp2,66173450,2023-02-09,https://www.vdab.be/vindeenjob/vacatures/66173450/planner
56_log-pln_exp2,56,log-pln_exp2,66405893,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66405893/assistent-planner-operations-aanspreekpunt
58_log-pln_exp2,58,log-pln_exp2,66240239,2023-02-21,https://www.vdab.be/vindeenjob/vacatures/66240239/planner-hvac
59_log-pln_exp2,59,log-pln_exp2,66047035,2023-01-18,https://www.vdab.be/vindeenjob/vacatures/66047035/productieplanner
60_log-pln_exp2,60,log-pln_exp2,66355238,2023-03-13,https://www.vdab.be/vindeenjob/vacatures/66355238/supply-chain-planner
61_log-pln_exp2,61,log-pln_exp2,66132053,2023-02-03,https://www.vdab.be/vindeenjob/vacatures/66132053/productieplanner
63_log-pln_exp2,63,log-pln_exp2,66396341,2023-03-20,https://www.vdab.be/vindeenjob/vacatures/66396341/transportplanner
64_log-pln_exp2,64,log-pln_exp2,66406417,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66406417/planner-projecten
65_log-pln_exp2,65,log-pln_exp2,66411956,2023-03-22,https://www.vdab.be/vindeenjob/vacatures/66411956/hoofdplanner
74_log-pln_exp2,74,log-pln_exp2,66035533,2023-01-17,https://www.vdab.be/vindeenjob/vacatures/66035533/logistiek-manager
77_log-pln_exp2,77,log-pln_exp2,66083281,2023-01-25,https://www.vdab.be/vindeenjob/vacatures/66083281/logistiek-bediende
80_log-pln_exp2,80,log-pln_exp2,66202201,2023-02-14,https://www.vdab.be/vindeenjob/vacatures/66202201/teamleader-magazijn-roeselare
87_log-pln_exp2,87,log-pln_exp2,66399298,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66399298/planner-replenisher
88_log-pln_exp2,88,log-pln_exp2,66267913,2023-02-27,https://www.vdab.be/vindeenjob/vacatures/66267913/productieplanner
96_log-pln_exp2,96,log-pln_exp2,66268104,2023-02-27,https://www.vdab.be/vindeenjob/vacatures/66268104/supply-inventory-planner
98_log-pln_exp2,98,log-pln_exp2,65264147,2022-08-31,https://www.vdab.be/vindeenjob/vacatures/65264147/transport-planner
1_log-pln_exp5,1,log-pln_exp5,66344177,2023-03-10,https://www.vdab.be/vindeenjob/vacatures/66344177/productieplanner
2_log-pln_exp5,2,log-pln_exp5,65706142,2022-11-15,https://www.vdab.be/vindeenjob/vacatures/65706142/productieplanner
3_log-pln_exp5,3,log-pln_exp5,66382591,2023-03-17,https://www.vdab.be/vindeenjob/vacatures/66382591/productieplanner
4_log-pln_exp5,4,log-pln_exp5,66429958,2023-03-24,https://www.vdab.be/vindeenjob/vacatures/66429958/supply-demand-planner
7_log-pln_exp5,7,log-pln_exp5,66189693,2023-02-13,https://www.vdab.be/vindeenjob/vacatures/66189693/planner
8_log-pln_exp5,8,log-pln_exp5,66122371,2023-02-01,https://www.vdab.be/vindeenjob/vacatures/66122371/service-planner
9_log-pln_exp5,9,log-pln_exp5,66451675,2023-03-29,https://www.vdab.be/vindeenjob/vacatures/66451675/productieplanner-coordinator
11_log-pln_exp5,11,log-pln_exp5,66319659,2023-03-07,https://www.vdab.be/vindeenjob/vacatures/66319659/planner
14_log-pln_exp5,14,log-pln_exp5,66308601,2023-03-06,https://www.vdab.be/vindeenjob/vacatures/66308601/productieplanning-sap
16_log-pln_exp5,16,log-pln_exp5,66183456,2023-02-10,https://www.vdab.be/vindeenjob/vacatures/66183456/planner-replenisher
17_log-pln_exp5,17,log-pln_exp5,62419485,NA,https://www.vdab.be/vindeenjob/vacatures/62419485/supply-chain-manager
18_log-pln_exp5,18,log-pln_exp5,66434518,2023-03-27,https://www.vdab.be/vindeenjob/vacatures/66434518/planningsverantwoordelijke
20_log-pln_exp5,20,log-pln_exp5,66374054,2023-03-16,https://www.vdab.be/vindeenjob/vacatures/66374054/planning-officer
22_log-pln_exp5,22,log-pln_exp5,65930675,2022-12-27,https://www.vdab.be/vindeenjob/vacatures/65930675/supply-chain-manager
25_log-pln_exp5,25,log-pln_exp5,66154243,2023-02-07,https://www.vdab.be/vindeenjob/vacatures/66154243/technisch-verantwoordelijke-heavy-machinery
26_log-pln_exp5,26,log-pln_exp5,66317278,2023-03-07,https://www.vdab.be/vindeenjob/vacatures/66317278/operations-quality-specialist
27_log-pln_exp5,27,log-pln_exp5,66221581,2023-02-17,https://www.vdab.be/vindeenjob/vacatures/66221581/werkvoorbereider
28_log-pln_exp5,28,log-pln_exp5,66448912,2023-03-29,https://www.vdab.be/vindeenjob/vacatures/66448912/productiesupervisor-tessenderlo
29_log-pln_exp5,29,log-pln_exp5,66297799,2023-03-03,https://www.vdab.be/vindeenjob/vacatures/66297799/medewerker-besteldienst-verzending
30_log-pln_exp5,30,log-pln_exp5,65428316,2022-09-27,https://www.vdab.be/vindeenjob/vacatures/65428316/planner
31_log-pln_exp5,31,log-pln_exp5,66215965,2023-02-16,https://www.vdab.be/vindeenjob/vacatures/66215965/logistics-analyst
32_log-pln_exp5,32,log-pln_exp5,66459583,2023-03-30,https://www.vdab.be/vindeenjob/vacatures/66459583/chef-d-equipe-de-nuit-cargill-cdi
33_log-pln_exp5,33,log-pln_exp5,66414134,2023-03-22,https://www.vdab.be/vindeenjob/vacatures/66414134/logistiek-planner-voltijds
34_log-pln_exp5,34,log-pln_exp5,66382572,2023-03-17,https://www.vdab.be/vindeenjob/vacatures/66382572/supply-chain-planner
35_log-pln_exp5,35,log-pln_exp5,66137655,2023-02-03,https://www.vdab.be/vindeenjob/vacatures/66137655/service-planner-coordinator
36_log-pln_exp5,36,log-pln_exp5,66278089,2023-02-28,https://www.vdab.be/vindeenjob/vacatures/66278089/transportplanner-te-genk
37_log-pln_exp5,37,log-pln_exp5,66252403,2023-02-23,https://www.vdab.be/vindeenjob/vacatures/66252403/logistiek-medewerker
38_log-pln_exp5,38,log-pln_exp5,66183027,2023-02-10,https://www.vdab.be/vindeenjob/vacatures/66183027/planner-replenisher
40_log-pln_exp5,40,log-pln_exp5,66400759,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66400759/international-supply-chain-logistics-manager
41_log-pln_exp5,41,log-pln_exp5,66399328,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66399328/customer-service-manager
2_mgt-ast_exp0,2,mgt-ast_exp0,66072372,2023-01-23,https://www.vdab.be/vindeenjob/vacatures/66072372/management-assistent
7_mgt-ast_exp0,7,mgt-ast_exp0,66396213,2023-03-20,https://www.vdab.be/vindeenjob/vacatures/66396213/dealer-development-specialist
9_mgt-ast_exp0,9,mgt-ast_exp0,66405604,2023-03-21,https://www.vdab.be/vindeenjob/vacatures/66405604/project-manager
